imdb_id,budget,revenue,original_title,cast,runtime,genres,production_companies,release_date,vote_average,release_year
tt0415306,72500000,162966177,Talladega Nights: The Ballad of Ricky Bobby,Will Ferrell|John C. Reilly|Gary Cole|Austin Crim|Jake Johnson,116,Comedy,Columbia Pictures|Apatow Productions,8/4/2006,6.2,2006
tt0454921,55000000,307077295,The Pursuit of Happyness,Will Smith|Jaden Smith|Thandie Newton|Brian Howe|James Karen,117,Drama,Columbia Pictures Corporation|Escape Artists|Relativity Media|Overbrook Entertainment,12/14/2006,7.5,2006
tt0422720,40000000,60474340,Marie Antoinette,Kirsten Dunst|Jason Schwartzman|Judy Davis|Rip Torn|Asia Argento,123,Drama|History,American Zoetrope|Columbia Pictures Corporation|Pricel|Tohokushinsha Film|Commission du Film France,5/24/2006,6.5,2006
tt0349467,37665000,14655628,Freedomland,Samuel L. Jackson|Julianne Moore|Edie Falco|Aunjanue Ellis|William Forsythe,113,Drama|Thriller|Crime|Mystery,Scott Rudin Productions|Revolution Studios,2/17/2006,5.3,2006
tt0455590,6000000,48027970,The Last King of Scotland,Forest Whitaker|James McAvoy|Simon McBurney|Gillian Anderson|Kerry Washington,121,Drama,Fox Searchlight Pictures|Cowboy Films|DNA Films|Scottish Screen|UK Film Council,9/1/2006,7.3,2006
tt0489270,10000000,163876815,Saw III,Tobin Bell|Shawnee Smith|Angus Macfadyen|Bahar Soomekh|Dina Meyer,108,Horror|Thriller|Crime,Lions Gate Films|Twisted Pictures|Evolution Entertainment,10/27/2006,6.0,2006
tt0457510,32000000,80197993,Nacho Libre,Jack Black|Ana de la Reguera|HÃ©ctor JimÃ©nez|Darius Rose|MoisÃ©s Arias,92,Comedy|Family,Paramount Pictures|Nickelodeon Movies|Black & White Productions,6/16/2006,5.5,2006
tt0409182,160000000,181674817,Poseidon,Kurt Russell|Richard Dreyfuss|Josh Lucas|Jacinda Barrett|Emmy Rossum,99,Adventure|Action|Drama|Thriller,Virtual Studios|Next Entertainment|Warner Bros.|Irwin Allen Productions|Radiant Productions,5/12/2006,5.3,2006
tt0465142,17000000,7314027,American Dreamz,Hugh Grant|Dennis Quaid|Mandy Moore|Willem Dafoe|Chris Klein,107,Comedy|Drama|Family,Universal Pictures|Depth of Field,3/4/2006,4.6,2006
tt0422295,16800000,2281089,Fur: An Imaginary Portrait of Diane Arbus,Nicole Kidman|Robert Downey Jr.|Ty Burrell|Harris Yulin|Jane Alexander,122,Drama|Mystery|Romance,River Road Entertainment|Edward R. Pressman Film|Iron Film,8/30/2006,6.3,2006
tt0463034,54000000,130431368,"You, Me and Dupree",Kate Hudson|Owen Wilson|Matt Dillon|Michael Douglas|Seth Rogen,108,Comedy|Romance,Universal Pictures|Kaplan/Perrone Entertainment|MMCB Film Produktion 2004,7/14/2006,5.3,2006
tt0449059,8000000,100523181,Little Miss Sunshine,Greg Kinnear|Toni Collette|Steve Carell|Paul Dano|Abigail Breslin,102,Comedy|Drama,Fox Searchlight Pictures|Bona Fide Productions|Big Beach Films,7/26/2006,7.3,2006
tt0430304,64000000,101595121,Little Man,Marlon Wayans|Shawn Wayans|Kerry Washington|John Witherspoon|Tracy Morgan,98,Comedy|Crime,Revolution Studios|Wayans Bros. Entertainment,8/31/2006,5.6,2006
tt0424993,12000000,38368909,Employee of the Month,Dane Cook|Jessica Simpson|Dax Shepard|Andy Dick|Tim Bagley,103,Comedy|Romance,Lionsgate,10/6/2006,5.4,2006
tt0466909,25000000,119188334,The Omen,Liev Schreiber|Julia Stiles|Seamus Davey-Fitzpatrick|David Thewlis|Pete Postlethwaite,110,Drama|Horror|Thriller,Twentieth Century Fox Film Corporation|11:11 Mediaworks,6/6/2006,5.2,2006
tt0498380,19000000,68673228,Letters from Iwo Jima,Ken Watanabe|Kazunari Ninomiya|Tsuyoshi Ihara|Ryo Kase|Nakamura ShidÅ II,141,Action|Adventure|Drama|War,DreamWorks SKG|Amblin Entertainment|Malpaso Productions|Warner Bros.,12/19/2006,6.9,2006
tt0405296,8500000,5480996,A Scanner Darkly,Keanu Reeves|Winona Ryder|Woody Harrelson|Robert Downey Jr.|Mitch Baker,100,Animation|Science Fiction|Thriller,Thousand Words|Warner Independent Pictures (WIP)|Detour Filmproduction|Section Eight Productions,5/25/2006,6.7,2006
tt0420223,30000000,53653224,Stranger Than Fiction,Will Ferrell|Maggie Gyllenhaal|Dustin Hoffman|Emma Thompson|Queen Latifah,113,Comedy|Drama|Fantasy|Romance,Mandate Pictures|Three Strange Angels,9/9/2006,6.9,2006
tt0469641,63000000,162945894,World Trade Center,Nicolas Cage|Maria Bello|Maggie Gyllenhaal|Michael PeÃ±a|Jay Hernandez,128,Drama|History|Thriller,Paramount Pictures|Double Feature Films|Intermedia Films|Kernos Filmproduktionsgesellschaft & Company,8/9/2006,5.9,2006
tt0401445,35000000,42064105,A Good Year,Russell Crowe|Marion Cotillard|Albert Finney|Tom Hollander|Abbie Cornish,118,Comedy|Drama|Romance,Fox 2000 Pictures|Scott Free Productions,9/9/2006,6.4,2006
tt0482527,15500000,7385434,Itâ€™s a Boy Girl Thing,Kevin Zegers|Samaire Armstrong|Sherry Miller|Robert Joy|Sharon Osbourne,95,Comedy,Prospero Pictures|Icon Entertainment International|Scion Films|Rocket Pictures|Alliance Atlantis Motion Picture Production,12/26/2006,6.2,2006
tt0466342,20000000,48548426,Date Movie,Alyson Hannigan|Adam Campbell|Sophie Monk|Jennifer Coolidge|Fred Willard,83,Comedy,Regency Enterprises|Epsilon Motion Pictures|New Regency Pictures,2/17/2006,3.9,2006
tt0384793,23000000,38505009,Accepted,Justin Long|Jonah Hill|Blake Lively|Adam Herschman|Columbus Short,93,Comedy,Universal Pictures|Shady Acres Entertainment,8/18/2006,6.1,2006
tt0400717,85000000,197309027,Open Season,Martin Lawrence|Ashton Kutcher|Gary Sinise|Debra Messing|Billy Connolly,83,Adventure|Animation|Family,Sony Pictures Animation,9/29/2006,6.1,2006
tt0414853,51000000,72779000,Barnyard,Courteney Cox|Kevin James|Sam Elliott|Danny Glover|Wanda Sykes,90,Animation|Comedy|Family,Paramount Pictures|Nickelodeon Movies|Paramount Animation,8/4/2006,5.3,2006
tt0443489,70000000,154937680,Dreamgirls,Jamie Foxx|BeyoncÃ© Knowles|Eddie Murphy|Danny Glover|Jennifer Hudson,134,Drama,Paramount Pictures|DreamWorks SKG|Laurence Mark Productions,12/25/2006,6.5,2006
tt0417148,33000000,62022014,Snakes on a Plane,Samuel L. Jackson|Julianna Margulies|Kenan Thompson|Nathan Phillips|Rachel Blanchard,105,Horror|Action|Crime|Thriller,New Line Cinema,8/6/2006,5.2,2006
tt0493430,11000000,72778712,Jackass Number Two,Johnny Knoxville|Bam Margera|Steve-O|Chris Pontius|Ryan Dunn,95,Action|Comedy|Documentary,Paramount Pictures,9/22/2006,6.4,2006
tt0406816,70000000,55011732,The Guardian,Kevin Costner|Ashton Kutcher|Sela Ward|Melissa Sagemiller|Omari Hardwick,139,Action,Contrafilm|Firm Films|Touchstone Pictures|Beacon Pictures|Eyetronics,9/28/2006,7.0,2006
tt0463985,85000000,158468292,The Fast and the Furious: Tokyo Drift,Lucas Black|Sung Kang|Brian Tee|Nathalie Kelley|Shad Moss,104,Action|Crime|Drama|Thriller,Universal Pictures,6/3/2006,6.1,2006
tt0482546,30000000,35078241,Miss Potter,Ewan McGregor|RenÃ©e Zellweger|Emily Watson|Barbara Flynn|Bill Paterson,92,Drama|Family|Romance,BBC Films,12/3/2006,6.2,2006
tt0454919,38000000,29907685,Pulse,Kristen Bell|Ian Somerhalder|Christina Milian|Rick Gonzalez|Jonathan Tucker,90,Horror|Thriller,Dimension Films,8/11/2006,5.1,2006
tt0462200,15000000,10903846,Black Snake Moan,"Samuel L. Jackson|Christina Ricci|Justin Timberlake|S. Epatha Merkerson|John Cothran, Jr.",116,Drama,Paramount Classics,12/8/2006,6.3,2006
tt0462338,25000000,11772461,The Hoax,Richard Gere|Alfred Molina|Marcia Gay Harden|Hope Davis|Julie Delpy,116,Comedy|Drama,Miramax Films|The Mark Gordon Company|Yari Film Group|Bob Yari Productions,10/14/2006,6.5,2006
tt0419946,20000000,22165608,The Marine,John Cena|Kelly Carlson|Robert Patrick|Abigail Bianca|Anthony Ray Parker,92,Action|Adventure|Drama|Thriller,Twentieth Century Fox Film Corporation|Pacific Film and Television Commission|WWE Studios,10/13/2006,5.0,2006
tt0393735,50000000,61112916,The Shaggy Dog,Tim Allen|Kristin Davis|Danny Glover|Spencer Breslin|Robert Downey Jr.,98,Comedy|Family,Walt Disney Pictures|Mandeville Films|Boxing Cat Films,3/9/2006,4.6,2006
tt0457495,40000000,23937870,Stormbreaker,Alex Pettyfer|Sarah Bolger|Ewan McGregor|Robbie Coltrane|Stephen Fry,93,Adventure|Action|Family,"Isle of Man Film|Weinstein Company, The|Samuelson Productions",7/21/2006,5.0,2006
tt0446046,30000000,34742066,Take the Lead,Antonio Banderas|Rob Brown|Yaya DaCosta|Alfre Woodard|John Ortiz,108,Music,New Line Cinema|Tiara Blu Films,3/17/2006,6.4,2006
tt0383060,35000000,12506188,Zoom,Tim Allen|Courteney Cox|Chevy Chase|Spencer Breslin|Kevin Zegers,83,Fantasy|Comedy|Family,Columbia Pictures|Revolution Studios,8/11/2006,5.1,2006
tt0429591,12000000,23006849,Aquamarine,Emma Roberts|Joanna 'JoJo' Levesque|Sara Paxton|Jake McDorman|Arielle Kebbel,104,Fantasy|Romance|Family|Comedy,Fox 2000 Pictures|Storefront Pictures,3/3/2006,5.9,2006
tt0462504,10000000,7177143,Rescue Dawn,Christian Bale|Steve Zahn|Marshall Bell|Toby Huss|Pat Healy,126,Adventure|Drama|War,Metro-Goldwyn-Mayer (MGM),9/9/2006,6.6,2006
tt0450232,55000000,65664721,16 Blocks,Bruce Willis|Mos Def|David Morse|Jenna Stern|David Zayas,105,Action|Adventure|Crime|Thriller,Donners' Company|Cheyenne Enterprises|Alcon Entertainment|Nu Image Entertainment GmbH|Millennium Films,3/1/2006,6.1,2006
tt0408985,45000000,38399961,Last Holiday,Queen Latifah|LL Cool J|Timothy Hutton|Giancarlo Esposito|Alicia Witt,112,Adventure|Comedy|Drama,Paramount Pictures,1/13/2006,6.4,2006
tt0465551,15000000,49469904,Notes on a Scandal,Judi Dench|Cate Blanchett|Bill Nighy|Juno Temple|Max Lewis,92,Drama|Romance,Fox Searchlight Pictures|Scott Rudin Productions|DNA Films|BBC Films|Ingenious Film Partners,12/25/2006,6.3,2006
tt0475276,15000000,76286096,United 93,J.J. Johnson|Polly Adams|Trish Gates|Nancy McDoniel|Opal Alladin,111,Drama|History|Crime|Thriller|Action,Universal Pictures|StudioCanal|Sidney Kimmel Entertainment|Working Title Films,4/28/2006,6.6,2006
tt0436697,15000000,123384128,The Queen,Helen Mirren|Michael Sheen|James Cromwell|Sylvia Syms|Helen McCrory,103,Drama,BIM Distribuzione|Granada Film Productions|Scott Rudin Productions|PathÃ© Renn Productions|PathÃ© Pictures International,9/15/2006,6.6,2006
tt0443632,60000000,77920346,The Sentinel,Michael Douglas|Kiefer Sutherland|Eva Longoria|Martin Donovan|Ritchie Coster,108,Action|Thriller|Crime,Twentieth Century Fox Film Corporation|Dune Entertainment|Major Studio Partners|Regency Enterprises|Epsilon Motion Pictures,4/19/2006,5.6,2006
tt0452624,32000000,5914908,The Good German,George Clooney|Cate Blanchett|Tobey Maguire|Tony Curran|Leland Orser,108,War|Crime|Drama|Mystery|Romance,Warner Bros.|Section Eight Productions|Sunset Gower Studios,12/8/2006,5.8,2006
tt0454824,60000000,17800000,Flyboys,James Franco|Scott Hazell|Mac McDonald|Philip Winchester|Todd Boyce,140,Action|Adventure|Drama|History|Romance,Ingenious Film Partners|Electric Entertainment|Skydance Productions|Flyboys Films,9/22/2006,6.1,2006
tt0404390,15000000,9500000,Running Scared,Paul Walker|Cameron Bright|Vera Farmiga|Chazz Palminteri|Karel Roden,122,Action|Crime|Drama|Thriller,International Production Company|True Grit Productions|Zero Gravity Management|Pierce/Williams Entertainment,1/6/2006,6.8,2006
tt0395495,25000000,16158487,Catch and Release,Jennifer Garner|Timothy Olyphant|Kevin Smith|Sam Jaeger|Juliette Lewis,111,Comedy|Drama|Romance,Columbia Pictures Corporation|Relativity Media,10/20/2006,6.0,2006
tt0433386,20000000,39143839,The Grudge 2,Sarah Michelle Gellar|Amber Tamblyn|Edison Chen|Arielle Kebbel|Jennifer Beals,102,Horror|Thriller,Columbia Pictures Corporation|Ghost House Pictures|Vertigo Entertainment,10/13/2006,5.3,2006
tt0408345,45000000,82800000,Firewall,Harrison Ford|Paul Bettany|Virginia Madsen|Carly Schroeder|Jimmy Bennett,105,Thriller,Village Roadshow Pictures|Thunder Road Pictures|Warner Bros.|Beacon Pictures|Jon Shestack Productions,2/10/2006,5.4,2006
tt0365830,22000000,13405595,Tenacious D in The Pick of Destiny,Jack Black|Kyle Gass|Ronnie James Dio|Tim Robbins|Meat Loaf,93,Comedy|Music,Red Hour Films,11/22/2006,6.2,2006
tt0483726,20000000,41237648,Man of the Year,Robin Williams|Christopher Walken|Laura Linney|Lewis Black|Jeff Goldblum,115,Comedy|Drama|Romance|Thriller,Universal Pictures|Morgan Creek Productions,10/9/2006,5.4,2006
tt0475944,20000000,37597471,The Covenant,Steven Strait|Laura Ramsey|Jessica Lucas|Taylor Kitsch|Chace Crawford,97,Action|Adventure|Fantasy|Horror|Science Fiction,"Screen Gems, Inc.",9/8/2006,5.2,2006
tt0455857,15000000,66966987,When a Stranger Calls,Camilla Belle|Katie Cassidy|Tommy Flanagan|Brian Geraghty|Clark Gregg,87,Horror|Thriller,Davis Entertainment|Screen Gems,2/3/2006,5.4,2006
tt0441048,11000000,46396427,Dhoom 2,Hrithik Roshan|Abhishek Bachchan|Aishwarya Rai Bachchan|Uday Chopra|Bipasha Basu,147,Drama|Action|Thriller|Crime,Yash Raj Films,11/24/2006,6.5,2006
tt0454082,9000000,21510851,Black Christmas,Katie Cassidy|Michelle Trachtenberg|Kristen Cloke|Mary Elizabeth Winstead|Lacey Chabert,84,Horror|Thriller,Dimension Films,12/25/2006,5.3,2006
tt0452637,75000000,42285169,Lady in the Water,Paul Giamatti|Jeffrey Wright|Bob Balaban|Sarita Choudhury|Cindy Cheung,110,Drama|Thriller|Fantasy|Mystery,Legendary Pictures|Warner Bros.|Blinding Edge Pictures,7/21/2006,5.2,2006
tt0421206,30000000,41480851,Gridiron Gang,Dwayne Johnson|Xzibit|L. Scott Caldwell|Leon Rippy|Kevin Dunn,125,Action|Adventure|Crime|Drama,Columbia Pictures,9/15/2006,6.5,2006
tt0433416,12000000,20138836,The Namesake,Kal Penn|Tabu|Irrfan Khan|Sahira Nair|Jacinda Barrett,122,Drama,Fox Searchlight Pictures|Mirabai Films,9/2/2006,7.0,2006
tt0462519,20000000,17807569,School for Scoundrels,Billy Bob Thornton|Jon Heder|Jacinda Barrett|Sarah Silverman|Michael Clarke Duncan,100,Comedy|Drama|Romance,Dimension Films,9/29/2006,5.5,2006
tt0417433,26000000,17496992,Annapolis,James Franco|Donnie Wahlberg|Jim Parrack|Tyrese Gibson|Jordana Brewster,108,Drama,Touchstone Pictures,1/27/2006,5.8,2006
tt0444182,14500000,22963701,IndigÃ¨nes,Jamel Debbouze|Samy Naceri|Roschdy Zem|Sami Bouajila|Bernard Blancan,128,Drama|History|War,Tessalit Productions,5/25/2006,6.7,2006
tt0441796,9000000,27105095,Stay Alive,Jon Foster|Samaire Armstrong|Frankie Muniz|Jimmi Simpson|Wendell Pierce,100,Horror|Thriller,Spyglass Entertainment|Hollywood Pictures|Endgame Entertainment|Wonderland Sound and Vision,3/24/2006,5.3,2006
tt0433442,15000000,11992014,The Return,Adam Scott|Kate Beahan|Sarah Michelle Gellar|Peter O'Brien|Sam Shepard,85,Drama|Thriller,Rogue Pictures|Intrepid Pictures|Biscayne Pictures|Raygun Productions|Rosey Film Productions LLC,11/10/2006,5.2,2006
tt0376994,210000000,234360014,X-Men: The Last Stand,Hugh Jackman|Halle Berry|Ian McKellen|Patrick Stewart|Famke Janssen,104,Adventure|Action|Science Fiction|Thriller,20th Century Fox,5/24/2006,6.2,2006
tt0437800,8000000,18948425,Akeelah and the Bee,Keke Palmer|Laurence Fishburne|Angela Bassett|Curtis Armstrong|J.R. Villarreal,112,Drama,Lions Gate Films|2929 Productions|Out of the Blue... Entertainment|Starbucks Entertainment|Cinema Gypsy Productions,4/28/2006,6.6,2006
tt0304141,130000000,789804554,Harry Potter and the Prisoner of Azkaban,Daniel Radcliffe|Rupert Grint|Emma Watson|Gary Oldman|David Thewlis,141,Adventure|Fantasy|Family,1492 Pictures|Warner Bros.|Heyday Films|P of A Productions Limited,5/31/2004,7.4,2004
tt0378194,30000000,152159461,Kill Bill: Vol. 2,Uma Thurman|David Carradine|Daryl Hannah|Michael Madsen|Gordon Liu Chia-Hui,136,Action|Crime|Thriller,Miramax Films|A Band Apart|Super Cool ManChu,4/16/2004,7.5,2004
tt0317198,50000000,40203020,Bridget Jones: The Edge of Reason,RenÃ©e Zellweger|Hugh Grant|Colin Firth|Jim Broadbent|Gemma Jones,108,Comedy|Romance,Miramax Films|Universal Pictures|Studio Canal|Working Title Films|Atlantic Television,11/10/2004,6.0,2004
tt0338013,20000000,72258126,Eternal Sunshine of the Spotless Mind,Jim Carrey|Kate Winslet|Elijah Wood|Mark Ruffalo|Kirsten Dunst,108,Science Fiction|Drama|Romance,Anonymous Content|This Is That Productions|Focus Features,3/19/2004,7.8,2004
tt0332280,29000000,115603229,The Notebook,Rachel McAdams|Ryan Gosling|Gena Rowlands|James Garner|Sam Shepard,123,Romance|Drama,New Line Cinema,6/25/2004,7.5,2004
tt0317705,92000000,631442092,The Incredibles,Craig T. Nelson|Holly Hunter|Samuel L. Jackson|Jason Lee|Dominique Louis,115,Action|Adventure|Animation|Family|Science Fiction,Walt Disney Pictures|Pixar Animation Studios,11/5/2004,7.2,2004
tt0372183,75000000,288500217,The Bourne Supremacy,Matt Damon|Franka Potente|Brian Cox|Julia Stiles|Karl Urban,108,Action|Drama|Thriller,Universal Pictures|The Kennedy/Marshall Company|Hypnotic|Motion Picture THETA Produktionsgesellschaft|Ludlum Entertainment,7/23/2004,7.1,2004
tt0332452,175000000,497409852,Troy,Brad Pitt|Orlando Bloom|Eric Bana|Brian Cox|Sean Bean,163,War|Adventure|Drama,Plan B Entertainment|Warner Bros.|Nimar Studios|Radiant Productions|Helena Productions,5/13/2004,6.8,2004
tt0368891,100000000,347451894,National Treasure,Nicolas Cage|Diane Kruger|Justin Bartha|Sean Bean|Jon Voight,131,Adventure|Action|Thriller|Mystery,Walt Disney Pictures|Jerry Bruckheimer Films|Saturn Films|Junction Entertainment,11/19/2004,6.4,2004
tt0343818,120000000,347234916,"I, Robot",Will Smith|Bridget Moynahan|Alan Tudyk|James Cromwell|Bruce Greenwood,115,Action|Science Fiction,Twentieth Century Fox Film Corporation|Laurence Mark Productions|Davis Entertainment|Overbrook Entertainment|Mediastream Vierte Film GmbH & Co. Vermarktungs KG,7/15/2004,6.6,2004
tt0343660,75000000,196482882,50 First Dates,Adam Sandler|Drew Barrymore|Rob Schneider|Sean Astin|Lusia Strus,99,Comedy|Romance,Columbia Pictures Corporation|Happy Madison Productions|Anonymous Content|Flower Films (II),2/13/2004,6.5,2004
tt0377092,17000000,129042871,Mean Girls,Lindsay Lohan|Rachel McAdams|Tim Meadows|Ana Gasteyer|Amy Poehler,97,Comedy,Paramount Pictures,4/30/2004,6.8,2004
tt0338526,160000000,300257475,Van Helsing,Hugh Jackman|Kate Beckinsale|Richard Roxburgh|David Wenham|Shuler Hensley,132,Horror|Adventure|Action,"Universal Pictures|Stillking Films|Sommers Company, The",5/5/2004,5.9,2004
tt0167190,66000000,99318987,Hellboy,Ron Perlman|Selma Blair|Rupert Evans|John Hurt|Jeffrey Tambor,122,Fantasy|Action|Science Fiction,Revolution Studios|Dark Horse Entertainment|Lawrence Gordon Productions|Starlite Films,4/2/2004,6.4,2004
tt0338348,165000000,305875730,The Polar Express,Tom Hanks|Michael Jeter|Eddie Deezen|Chris Coppola|Nona Gaye,100,Animation|Adventure|Family|Fantasy,Castle Rock Entertainment|Golden Mean|Universal CGI|Shangri-La Entertainment|Playtone,11/9/2004,6.4,2004
tt0298148,150000000,919838758,Shrek 2,Mike Myers|Eddie Murphy|Cameron Diaz|Julie Andrews|Antonio Banderas,93,Adventure|Animation|Comedy|Family|Fantasy,DreamWorks SKG|Pacific Data Images (PDI)|DreamWorks Animation,5/19/2004,6.5,2004
tt0289879,13000000,96060858,The Butterfly Effect,Ashton Kutcher|Amy Smart|William Lee Scott|Elden Henson|Melora Walters,113,Science Fiction|Thriller,New Line Cinema|FilmEngine|Katalyst Films|BenderSpink|Province of British Columbia Production Services Tax Credit,1/22/2004,7.1,2004
tt0318627,45000000,129394835,Resident Evil: Apocalypse,Milla Jovovich|Sienna Guillory|Oded Fehr|Thomas Kretschmann|Sophie Vavasseur,94,Horror|Action|Science Fiction,Impact Pictures|Constantin Film Ltd.,9/10/2004,6.1,2004
tt0349903,110000000,362744280,Ocean's Twelve,George Clooney|Brad Pitt|Catherine Zeta-Jones|Julia Roberts|Andy GarcÃ­a,125,Thriller|Crime,Village Roadshow Pictures|Section Eight|Jerry Weintraub Productions|Warner Bros.|WV Films III,12/9/2004,6.4,2004
tt0290002,80000000,516642939,Meet the Fockers,Ben Stiller|Teri Polo|Robert De Niro|Dustin Hoffman|Barbra Streisand,115,Comedy|Romance,DreamWorks SKG|Universal Pictures|Everyman Pictures|Tribeca Productions,12/15/2004,6.1,2004
tt0319262,125000000,544272402,The Day After Tomorrow,Dennis Quaid|Jake Gyllenhaal|Emmy Rossum|Dash Mihok|Jay O. Sanders,124,Action|Adventure|Science Fiction|Thriller,Lions Gate Films|Twentieth Century Fox Film Corporation|Centropolis Entertainment|Mark Gordon Productions|Mel's Cite du Cinema,5/26/2004,6.1,2004
tt0338751,116000000,102000000,The Aviator,Leonardo DiCaprio|Cate Blanchett|Kate Beckinsale|John C. Reilly|Alec Baldwin,170,Drama,Appian Way|Forward Pass|Cappa Productions|Warner Bros.|Initial Entertainment Group (IEG),12/25/2004,6.7,2004
